"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","multiple_lines","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_revenue","customer_status","churn_category","churn_reason"
"72002-UTT","Male",78,"No","Uttar Pradesh",1,19,"None","Yes","DSL","Yes","Yes","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","60.25","662.95","1314.58","Stayed","Others","Others"
"62794-MAD","Female",40,"No","Madhya Pradesh",12,16,"Deal 2","Yes","Fiber Optic","No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card","90.40","5099.15","6339.95","Stayed","Others","Others"
"16522-JAM","Male",80,"Yes","Jammu & Kashmir",2,12,"None","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal","99.45","1200.15","1462.83","Churned","Competitor","Competitor made better offer"
"15026-ODI","Male",47,"No","Odisha",3,31,"None","Yes","None","No","No","No","No","No","No","No","No","One Year","No","Bank Withdrawal","25.45","958.45","2774.68","Stayed","Others","Others"
"24041-UTT","Female",54,"No","Uttar Pradesh",2,17,"None","Yes","DSL","Yes","Yes","Yes","Yes","No","No","No","No","Month-to-Month","No","Bank Withdrawal","69.95","2657.55","3811.55","Stayed","Others","Others"
"37635-JAM","Female",47,"Yes","Jammu & Kashmir",13,27,"Deal 4","Yes","DSL","Yes","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","64.65","994.55","1708.10","Churned","Competitor","Competitor made better offer"
"33081-KER","Female",69,"Yes","Kerala",15,28,"None","No","Fiber Optic","No","No","Yes","No","No","Yes","No","Yes","One Year","Yes","Bank Withdrawal","86.10","3861.45","5687.51","Stayed","Others","Others"
"17909-PUD","Male",48,"Yes","Puducherry",6,33,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","20.05","1423.65","4824.93","Stayed","Others","Others"
"62607-HAR","Male",24,"No","Haryana",10,6,"Deal 4","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","18.95","326.80","848.72","Stayed","Others","Others"
"93098-UTT","Male",42,"No","Uttar Pradesh",3,20,"Deal 2","No","DSL","No","No","Yes","No","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","61.10","3357.90","3613.36","Stayed","Others","Others"
"39123-MAH","Female",45,"No","Maharashtra",10,9,"None","No","DSL","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","48.75","633.40","633.40","Churned","Attitude","Attitude of support person"
"86329-TAM","Male",73,"Yes","Tamil Nadu",14,27,"None","Yes","DSL","No","Yes","Yes","Yes","No","Yes","No","No","One Year","Yes","Bank Withdrawal","72.90","5139.65","8433.46","Stayed","Others","Others"
"28397-UTT","Female",19,"No","Uttar Pradesh",9,1,"Deal 2","Yes","None","No","No","No","No","No","No","No","No","One Year","No","Bank Withdrawal","24.15","1505.90","2491.10","Stayed","Others","Others"
"28981-TEL","Male",79,"No","Telangana",7,19,"Deal 1","No","Fiber Optic","Yes","Yes","Yes","No","No","No","No","Yes","One Year","Yes","Bank Withdrawal","86.70","6179.35","8320.71","Stayed","Others","Others"
"85351-BIH","Female",36,"No","Bihar",8,28,"Deal 4","No","None","No","No","No","No","No","No","No","No","Two Year","No","Mailed Check","18.80","255.55","879.25","Stayed","Others","Others"
"31198-RAJ","Male",39,"Yes","Rajasthan",13,19,"None","Yes","Fiber Optic","No","No","Yes","No","Yes","No","No","No","Month-to-Month","Yes","Credit Card","89.35","631.85","949.73","Churned","Price","Price too high"
"79611-HAR","Male",61,"Yes","Haryana",0,18,"None","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","95.70","4816.70","5762.70","Churned","Dissatisfaction","Network reliability"
"74503-WES","Male",68,"Yes","West Bengal",4,19,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal","26.00","1796.55","2596.95","Stayed","Others","Others"
"24183-AND","Male",81,"No","Andhra Pradesh",5,29,"Deal 2","Yes","Fiber Optic","No","No","Yes","No","No","Yes","No","Yes","Month-to-Month","Yes","Credit Card","90.85","4515.85","6714.97","Churned","Attitude","Attitude of support person"
"32454-UTT","Female",37,"No","Uttar Pradesh",12,20,"Deal 3","Yes","Fiber Optic","No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","92.95","3415.25","4854.18","Stayed","Others","Others"
"87410-KAR","Female",61,"Yes","Karnataka",14,24,"Deal 2","Yes","Fiber Optic","No","No","No","Yes","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal","100.00","4211.55","6044.46","Churned","Dissatisfaction","Product dissatisfaction"
"82561-CHH","Female",64,"No","Chhattisgarh",1,23,"Deal 5","Yes","Fiber Optic","No","No","No","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal","85.65","321.65","504.93","Churned","Competitor","Competitor had better devices"
"53591-TAM","Male",29,"No","Tamil Nadu",8,26,"None","No","Cable","Yes","Yes","Yes","No","No","No","No","Yes","Two Year","No","Credit Card","38.55","280.00","280.00","Stayed","Others","Others"
"72409-MAH","Male",52,"No","Maharashtra",0,10,"Deal 2","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","20.55","1252.85","1993.28","Stayed","Others","Others"
"61054-ASS","Male",69,"Yes","Assam",1,35,"None","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","79.15","79.15","103.63","Churned","Competitor","Competitor had better devices"
"88924-HAR","Female",70,"No","Haryana",14,32,"Deal 5","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card","80.65","633.30","1024.10","Churned","Competitor","Competitor made better offer"
"54968-MAH","Female",54,"No","Maharashtra",2,30,"Deal 2","No","DSL","No","No","Yes","Yes","Yes","Yes","Yes","No","Two Year","Yes","Bank Withdrawal","73.80","4616.05","4674.01","Stayed","Others","Others"
"11887-MAD","Female",33,"No","Madhya Pradesh",2,33,"Deal 2","No","DSL","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card","69.10","3168.00","4634.48","Stayed","Others","Others"
"55833-UTT","Female",48,"Yes","Uttar Pradesh",2,5,"Deal 2","Yes","None","No","No","No","No","No","No","No","No","Two Year","Yes","Mailed Check","24.05","1559.15","2706.67","Stayed","Others","Others"
"45099-TAM","Female",67,"Yes","Tamil Nadu",15,31,"Deal 1","Yes","Cable","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Two Year","Yes","Bank Withdrawal","89.85","6697.35","10190.07","Stayed","Others","Others"
"66239-PUN","Female",76,"Yes","Punjab",9,25,"Deal 4","No","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card","74.30","1178.25","1596.17","Churned","Competitor","Competitor had better devices"
"74594-TEL","Male",24,"No","Telangana",9,12,"None","Yes","Fiber Optic","No","No","No","No","Yes","No","No","No","Month-to-Month","Yes","Mailed Check","84.65","84.65","146.95","Churned","Dissatisfaction","Lack of self-service on Website"
"66114-MAD","Female",47,"Yes","Madhya Pradesh",6,10,"Deal 3","No","Fiber Optic","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal","69.75","1729.35","2832.10","Stayed","Others","Others"
"57810-WES","Female",25,"Yes","West Bengal",13,15,"None","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","86.40","5442.05","5987.33","Stayed","Others","Others"
"71965-TEL","Male",32,"Yes","Telangana",7,32,"None","No","Cable","Yes","No","Yes","No","No","No","No","Yes","One Year","Yes","Credit Card","56.25","1454.25","1509.69","Stayed","Others","Others"
"97664-GUJ","Female",19,"No","Gujarat",4,6,"Deal 4","Yes","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","86.10","1235.55","1337.19","Churned","Competitor","Competitor had better devices"
"14087-UTT","Female",77,"No","Uttar Pradesh",2,17,"None","Yes","Fiber Optic","No","Yes","No","No","Yes","No","No","Yes","One Year","No","Credit Card","89.00","1288.30","1267.66","Stayed","Others","Others"
"44775-GUJ","Female",58,"Yes","Gujarat",10,1,"None","No","Cable","No","No","No","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal","45.40","418.80","438.80","Churned","Competitor","Competitor had better devices"
"18804-PUN","Female",71,"No","Punjab",0,20,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","-7.00","1356.30","2779.08","Stayed","Others","Others"
"41658-KAR","Male",72,"Yes","Karnataka",2,16,"None","Yes","Fiber Optic","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","105.05","5163.30","7208.30","Stayed","Others","Others"
"45324-TAM","Female",36,"Yes","Tamil Nadu",8,14,"None","No","Fiber Optic","No","Yes","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","84.60","1017.35","1048.19","Stayed","Others","Others"
"78323-KER","Male",34,"No","Kerala",1,12,"Deal 4","No","Fiber Optic","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","73.20","1441.10","1930.35","Churned","Attitude","Attitude of support person"
"97526-TEL","Male",25,"Yes","Telangana",15,22,"Deal 1","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","110.50","7455.45","9105.93","Stayed","Others","Others"
"94700-UTT","Female",26,"No","Uttar Pradesh",8,21,"None","Yes","DSL","Yes","Yes","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","67.45","4508.65","5998.18","Stayed","Others","Others"
"61181-BIH","Male",41,"No","Bihar",14,24,"Deal 5","No","Cable","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","44.80","220.45","398.45","Stayed","Others","Others"
"49592-UTT","Male",70,"No","Uttar Pradesh",0,4,"Deal 1","Yes","Cable","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Two Year","No","Credit Card","74.10","5031.00","5952.84","Stayed","Others","Others"
"49119-KAR","Female",43,"No","Karnataka",15,27,"Deal 4","Yes","Cable","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","96.05","1148.10","1684.62","Churned","Attitude","Attitude of support person"
"59230-TAM","Female",29,"No","Tamil Nadu",3,18,"Deal 4","Yes","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card","25.15","412.60","1181.68","Stayed","Others","Others"
"44152-PUN","Male",82,"No","Punjab",1,16,"None","Yes","Fiber Optic","No","Yes","No","No","No","Yes","No","Yes","One Year","Yes","Bank Withdrawal","89.85","4925.35","7014.97","Stayed","Others","Others"
"67019-MAD","Male",27,"No","Madhya Pradesh",3,19,"None","No","Fiber Optic","No","Yes","Yes","Yes","No","No","Yes","Yes","Month-to-Month","Yes","Credit Card","84.25","3264.50","3935.58","Churned","Attitude","Attitude of support person"
"13751-PUN","Male",38,"No","Punjab",13,6,"Deal 4","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","20.05","265.45","732.97","Stayed","Others","Others"
"65643-JAM","Female",70,"Yes","Jammu & Kashmir",0,14,"Deal 3","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","76.10","1712.70","2453.58","Churned","Competitor","Competitor made better offer"
"29604-AND","Male",73,"Yes","Andhra Pradesh",3,32,"None","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","109.40","7031.45","8676.38","Stayed","Others","Others"
"76561-RAJ","Male",49,"No","Rajasthan",7,18,"Deal 5","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","69.65","145.15","160.43","Churned","Competitor","Competitor made better offer"
"48222-WES","Male",22,"No","West Bengal",5,11,"None","No","Cable","No","Yes","No","Yes","No","Yes","Yes","Yes","One Year","Yes","Credit Card","65.40","2498.40","3452.76","Churned","Other","Don't know"
"82380-MAH","Female",57,"No","Maharashtra",0,3,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","20.05","358.50","771.96","Stayed","Others","Others"
"18440-HAR","Male",30,"Yes","Haryana",0,20,"None","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","105.05","6004.85","7966.41","Stayed","Others","Others"
"57185-UTT","Male",38,"Yes","Uttar Pradesh",7,24,"Deal 2","Yes","Fiber Optic","No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","95.25","3959.35","4698.97","Churned","Attitude","Attitude of service provider"
"41677-DEL","Male",60,"Yes","Delhi",5,6,"Deal 5","No","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","96.25","512.45","673.05","Churned","Competitor","Competitor made better offer"
"68719-AND","Female",52,"Yes","Andhra Pradesh",6,17,"Deal 2","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal","100.55","6215.35","6781.09","Churned","Price","Price too high"
"14570-KAR","Female",31,"Yes","Karnataka",14,27,"None","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","108.25","5431.40","7510.40","Stayed","Others","Others"
"47613-AND","Male",48,"No","Andhra Pradesh",10,9,"Deal 5","No","DSL","No","Yes","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check","55.30","324.25","335.41","Churned","Competitor","Competitor made better offer"
"79282-TAM","Female",58,"No","Tamil Nadu",0,17,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","-10.00","19.50","51.95","Churned","Attitude","Attitude of support person"
"39190-WES","Female",54,"No","West Bengal",15,25,"Deal 3","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","-9.00","520.55","1713.68","Stayed","Others","Others"
"35267-ODI","Female",26,"Yes","Odisha",6,20,"Deal 5","No","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","45.65","323.45","357.59","Stayed","Others","Others"
"59749-TAM","Male",39,"No","Tamil Nadu",6,26,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","25.70","251.60","572.60","Stayed","Others","Others"
"81676-KAR","Female",49,"Yes","Karnataka",11,25,"None","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card","20.80","1411.90","2002.84","Stayed","Others","Others"
"75045-ASS","Female",64,"Yes","Assam",13,20,"None","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","79.60","5589.45","8887.51","Stayed","Others","Others"
"74092-TAM","Female",29,"Yes","Tamil Nadu",11,34,"None","No","None","No","No","No","No","No","No","No","No","One Year","No","Mailed Check","19.95","936.70","1377.82","Stayed","Others","Others"
"29419-TEL","Female",37,"No","Telangana",3,33,"None","No","Fiber Optic","No","Yes","Yes","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card","93.20","1573.70","2190.16","Churned","Competitor","Competitor made better offer"
"18349-RAJ","Male",37,"No","Rajasthan",4,2,"None","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card","70.15","886.70","1217.86","Stayed","Others","Others"
"28581-JAM","Male",25,"No","Jammu & Kashmir",12,3,"Deal 5","No","Fiber Optic","No","No","No","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal","80.60","415.55","448.01","Churned","Competitor","Competitor made better offer"
"81021-TAM","Female",22,"No","Tamil Nadu",14,12,"Deal 1","Yes","Fiber Optic","Yes","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","79.05","5730.70","6335.58","Stayed","Others","Others"
"53111-GUJ","Male",56,"No","Gujarat",4,15,"Deal 1","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Two Year","Yes","Bank Withdrawal","110.15","7998.80","8994.00","Stayed","Others","Others"
"67547-GUJ","Female",19,"Yes","Gujarat",5,3,"None","No","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card","79.85","2001.00","2848.20","Stayed","Others","Others"
"11799-TAM","Male",33,"No","Tamil Nadu",9,20,"None","No","DSL","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Mailed Check","45.30","45.30","45.30","Churned","Competitor","Competitor had better devices"
"42152-DEL","Female",30,"No","Delhi",14,7,"None","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","118.75","8672.45","11634.53","Stayed","Others","Others"
"73761-UTT","Female",51,"Yes","Uttar Pradesh",0,8,"Deal 1","Yes","Fiber Optic","Yes","Yes","No","No","No","No","No","Yes","Two Year","Yes","Bank Withdrawal","-1.00","5711.05","6246.21","Stayed","Others","Others"
"27692-GUJ","Female",40,"No","Gujarat",6,34,"None","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","74.90","147.15","223.71","Churned","Price","Long distance charges"
"62966-TAM","Female",39,"No","Tamil Nadu",5,24,"Deal 2","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","104.05","6590.50","7686.04","Stayed","Others","Others"
"89855-RAJ","Female",33,"No","Rajasthan",0,20,"Deal 2","No","DSL","Yes","No","No","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card","74.70","3187.65","4219.21","Stayed","Others","Others"
"65823-MAH","Female",78,"Yes","Maharashtra",12,7,"Deal 2","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Two Year","Yes","Bank Withdrawal","110.20","4972.10","5911.42","Stayed","Others","Others"
"53134-UTT","Male",69,"No","Uttar Pradesh",4,25,"None","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","76.05","231.80","322.55","Churned","Competitor","Competitor had better devices"
"98918-UTT","Female",63,"Yes","Uttar Pradesh",6,28,"Deal 1","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","91.25","6589.60","9893.23","Stayed","Others","Others"
"95331-UTT","Male",76,"Yes","Uttarakhand",11,25,"Deal 5","No","DSL","No","Yes","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","50.15","115.10","128.82","Churned","Competitor","Competitor had better devices"
"92130-BIH","Male",78,"Yes","Bihar",13,18,"None","No","DSL","Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","54.85","104.20","155.68","Churned","Price","Extra data charges"
"11744-TAM","Female",52,"No","Tamil Nadu",11,12,"None","No","DSL","No","Yes","Yes","Yes","Yes","No","No","Yes","One Year","Yes","Credit Card","70.15","4224.70","6557.50","Stayed","Others","Others"
"83690-AND","Male",63,"No","Andhra Pradesh",11,6,"None","Yes","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","84.90","3369.05","4082.25","Stayed","Others","Others"
"44192-AND","Male",41,"Yes","Andhra Pradesh",9,5,"None","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal","100.75","2793.55","3173.44","Stayed","Others","Others"
"56658-ASS","Female",26,"No","Assam",12,29,"Deal 5","No","DSL","No","No","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","43.30","123.65","270.17","Churned","Price","Lack of affordable download/upload speed"
"32887-MAH","Female",60,"Yes","Maharashtra",6,11,"Deal 5","No","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","44.60","260.80","556.00","Churned","Price","Extra data charges"
"32447-HAR","Female",38,"Yes","Haryana",13,18,"None","No","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","-4.00","46.30","94.52","Churned","Price","Extra data charges"
"66748-KAR","Female",71,"Yes","Karnataka",9,32,"Deal 3","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Two Year","No","Credit Card","69.15","2275.10","2736.14","Stayed","Others","Others"
"46345-AND","Female",45,"Yes","Andhra Pradesh",2,14,"None","No","DSL","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Credit Card","50.60","1653.45","1653.45","Stayed","Others","Others"
"36574-WES","Female",51,"Yes","West Bengal",7,26,"None","No","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","75.80","75.80","90.28","Churned","Competitor","Competitor had better devices"
"87526-DEL","Female",57,"No","Delhi",14,3,"None","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal","20.25","538.20","1503.99","Stayed","Others","Others"
"13819-TAM","Female",57,"No","Tamil Nadu",13,21,"Deal 4","No","Fiber Optic","Yes","No","No","No","Yes","No","No","Yes","One Year","Yes","Credit Card","85.15","979.05","1170.69","Stayed","Others","Others"
"94341-JHA","Male",21,"Yes","Jharkhand",9,11,"Deal 5","No","Fiber Optic","No","No","Yes","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","76.40","151.80","192.80","Churned","Competitor","Competitor had better devices"
"24592-WES","Male",58,"Yes","West Bengal",2,4,"None","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","106.15","4512.70","4613.92","Churned","Other","Don't know"
"31406-WES","Female",30,"No","West Bengal",12,31,"Deal 2","No","Cable","Yes","Yes","No","Yes","Yes","No","No","No","Two Year","No","Bank Withdrawal","48.70","3008.55","3128.55","Stayed","Others","Others"
"18247-GUJ","Female",53,"Yes","Gujarat",1,32,"Deal 2","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","24.00","1183.05","2662.41","Stayed","Others","Others"
"48845-MAH","Male",49,"No","Maharashtra",6,34,"Deal 3","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","19.60","686.95","1416.70","Stayed","Others","Others"
"52399-UTT","Female",49,"Yes","Uttar Pradesh",2,18,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","19.60","1416.50","4102.43","Stayed","Others","Others"
"59612-RAJ","Female",57,"Yes","Rajasthan",13,32,"None","Yes","Fiber Optic","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","110.45","8058.85","11416.21","Stayed","Others","Others"
"63303-TAM","Male",25,"No","Tamil Nadu",10,28,"Deal 4","Yes","Fiber Optic","No","No","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Credit Card","73.75","871.40","1050.92","Churned","Attitude","Attitude of support person"
"29841-UTT","Female",32,"No","Uttar Pradesh",14,11,"None","No","DSL","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","49.85","1520.10","1520.10","Stayed","Others","Others"
"11873-HAR","Male",45,"Yes","Haryana",9,10,"Deal 2","No","DSL","No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card","50.25","2221.55","2513.60","Stayed","Others","Others"
"61289-MAH","Female",37,"Yes","Maharashtra",13,8,"Deal 1","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card","19.80","1468.75","3660.43","Stayed","Others","Others"
"29978-DEL","Female",30,"Yes","Delhi",11,21,"None","Yes","Fiber Optic","No","Yes","Yes","No","No","Yes","Yes","No","One Year","Yes","Credit Card","95.00","4368.85","5934.10","Stayed","Others","Others"
"87630-MAD","Male",66,"Yes","Madhya Pradesh",3,34,"Deal 2","Yes","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card","-10.00","1413.00","2501.72","Stayed","Others","Others"
"26069-AND","Female",25,"No","Andhra Pradesh",2,17,"None","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","19.55","280.85","1001.99","Stayed","Others","Others"
"49078-MAH","Female",56,"Yes","Maharashtra",1,25,"None","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Two Year","No","Bank Withdrawal","87.10","4735.20","5816.36","Stayed","Others","Others"
"75841-TAM","Female",51,"Yes","Tamil Nadu",2,28,"None","Yes","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal","26.35","378.60","498.00","Stayed","Others","Others"
"48298-PUN","Female",52,"No","Punjab",8,1,"Deal 4","No","Fiber Optic","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","75.00","1573.95","2427.99","Stayed","Others","Others"
"23332-ODI","Female",36,"No","Odisha",1,17,"None","Yes","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","84.45","1059.55","1207.87","Churned","Dissatisfaction","Limited range of services"
"75936-WES","Female",58,"Yes","West Bengal",13,29,"None","No","DSL","No","Yes","No","No","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal","51.80","2541.25","2591.25","Churned","Other","Moved"
"59386-JAM","Female",28,"No","Jammu & Kashmir",1,13,"None","No","Cable","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","44.60","97.10","97.10","Churned","Competitor","Competitor made better offer"
"47511-AND","Female",65,"No","Andhra Pradesh",1,20,"Deal 3","Yes","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","54.75","1338.15","1752.63","Churned","Attitude","Attitude of support person"
"85208-TAM","Female",37,"Yes","Tamil Nadu",6,31,"Deal 2","Yes","Cable","Yes","Yes","Yes","No","No","Yes","Yes","Yes","One Year","No","Bank Withdrawal","74.10","3833.95","5802.37","Stayed","Others","Others"
"58079-MAH","Male",56,"No","Maharashtra",6,29,"None","Yes","Fiber Optic","No","No","Yes","Yes","No","No","No","Yes","Month-to-Month","Yes","Credit Card","85.90","3729.75","4594.11","Stayed","Others","Others"
"66938-WES","Male",73,"Yes","West Bengal",14,11,"None","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Two Year","Yes","Bank Withdrawal","85.65","4824.45","6598.53","Stayed","Others","Others"
"67441-RAJ","Male",26,"No","Rajasthan",0,16,"Deal 3","No","DSL","No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Credit Card","30.10","810.85","810.85","Stayed","Others","Others"
"69607-TAM","Male",44,"No","Tamil Nadu",14,31,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check","19.70","111.65","278.33","Stayed","Others","Others"
"96244-AND","Male",31,"Yes","Andhra Pradesh",0,36,"None","No","DSL","No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Mailed Check","49.90","49.90","89.50","Churned","Price","Extra data charges"
"73264-BIH","Female",49,"Yes","Bihar",2,28,"None","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","76.50","837.95","1009.55","Churned","Dissatisfaction","Network reliability"
"79473-PUN","Male",59,"Yes","Punjab",2,11,"None","Yes","Fiber Optic","No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card","78.95","2839.65","4226.78","Churned","Competitor","Competitor offered higher download speeds"
